"","sensor","model","period","region","subdistrict","area_ha_1","area_ha_2","area_ha_3","area_ha_4"
"1979","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215070","3456.75","230.1875","21.875","148.0625"
"1980","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215071","822.5","1355.0625","97","1974.75"
"1981","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215072","1130.6875","206.8125","21","4.3125"
"1982","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215081","319.875","2104.6875","1779.75","717.25"
"1983","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215082","177.25","2659.125","2087.5","391.375"
"1984","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215090","1946.375","445.75","534","1015.4375"
"1985","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215100","1757.1875","461.625","615","1214.3125"
"1986","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215111","1611.8125","722.6875","12.25","9.6875"
"1987","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215112","811.75","462.0625","19.8125","11"
"1988","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215113","1151.75","915.9375","74.6875","46"
"1989","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215120","2668.9375","648.5","25.25","81.875"
"1990","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215130","290.6875","2280.5625","3374.4375","1120.4375"
"1991","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215140","1797.8125","766.9375","641.4375","1160.75"
"1992","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215150","784.4375","1330","255.875","30.0625"
"1993","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215151","133.625","2922.9375","268.5","12.5625"
"1994","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215160","92.5625","4441.125","714.8125","10.0625"
"1995","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215161","123.5","2999.75","1707.125","311.5"
"1996","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215170","129.375","4539.125","28.375","0.6875"
"1997","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215180","149.875","4762.375","47.6875","15.5625"
"1998","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215190","116.3125","4156.6875","495.75","13.6875"
"1999","S1_PROBA","svmRadial0610","'2017-09-21","3215","3215200","191.6875","1780.4375","863.125","115.3125"
"2000","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212010","4042.0625","135.125","56.5625","29.4375"
"2001","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212011","7352.4375","89","55.1875","129.375"
"2002","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212020","9395.8125","67.5625","220.3125","44.125"
"2003","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212030","5661.5625","105.1875","129.5625","110.5"
"2004","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212040","3867.5","33.4375","36.25","17.5625"
"2005","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212041","6587.5625","103.8125","95.4375","81"
"2006","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212050","4404.5625","67.5","43.3125","31.5"
"2007","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212060","2060.4375","1279.625","43.0625","113.8125"
"2008","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212061","1299.625","1787.1875","52.0625","428.8125"
"2009","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212070","2640.25","144.9375","52.5","72"
"2010","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212080","2252.25","111.3125","11.25","30.875"
"2011","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212081","2080.5","43.8125","16.625","14.125"
"2012","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212090","2460.5625","590.3125","126.0625","1317.4375"
"2013","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212100","1732.1875","172.5625","6.0625","83.8125"
"2014","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212101","2024.375","124.375","16.5","58.5"
"2015","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212110","3381.8125","64","28.5625","65.0625"
"2016","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212120","4056.1875","244.5625","55.3125","60.5"
"2017","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212130","2318.375","99.375","47.125","36.5"
"2018","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212140","989.125","25.9375","20.8125","2.5"
"2019","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212150","1575.4375","33.4375","11.375","15.625"
"2020","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212160","1152.9375","78.25","49.4375","25.375"
"2021","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212161","648.1875","5.875","10.875","2.3125"
"2022","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212162","527.8125","21.6875","2.8125","12.9375"
"2023","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212170","2230.0625","100.4375","17.375","34.4375"
"2024","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212171","1840.875","36.0625","11.25","7.6875"
"2025","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212180","4731.4375","65","59.375","28.6875"
"2026","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212190","3643.3125","516.75","113.9375","1479.5625"
"2027","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212200","1692.625","519.1875","3.125","1490.5"
"2028","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212210","1446.9375","883.3125","412.5","3498.375"
"2029","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212220","95.5","1468.25","1025.8125","658.5"
"2030","S1_PROBA","svmRadial0610","'2017-10-03","3212","3212221","254.625","637.5625","130.25","1392.3125"
"2031","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213010","250.8125","285.0625","48.3125","200.125"
"2032","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213011","470","363.5625","69.5","425.3125"
"2033","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213020","154.375","141.3125","56.75","123.4375"
"2034","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213021","236.625","374.25","28.125","168.0625"
"2035","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213030","209.625","502.5625","131.4375","277.875"
"2036","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213031","206.75","223.75","31.9375","136"
"2037","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213040","317.0625","330.1875","118.375","316.6875"
"2038","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213050","568.5625","807.625","73","486.0625"
"2039","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213060","1322.375","142.625","39.5","262.75"
"2040","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213070","596.8125","177.1875","45.25","336.9375"
"2041","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213080","1441.6875","434.0625","85.3125","317.5625"
"2042","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213081","158.8125","173.5","13.0625","152.125"
"2043","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213090","1233.4375","167.3125","74.875","170.9375"
"2044","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213100","4169.1875","872.125","32.3125","60.0625"
"2045","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213110","5991.875","741.4375","45.8125","49.3125"
"2046","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213120","865","188","12.3125","199.0625"
"2047","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213130","2258.9375","152.5","10.8125","121.625"
"2048","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213140","2142.3125","137.1875","30.8125","201.25"
"2049","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213141","2059.4375","344.875","45.1875","485.6875"
"2050","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213150","5039.5","352.5625","44.1875","191.5"
"2051","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213160","1367.875","1704.25","586.75","1682.875"
"2052","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213170","1725","674.6875","99.75","1371.6875"
"2053","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213171","561.0625","1653.5625","578.25","2426.625"
"2054","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213180","5781.625","938.375","58.75","1745.6875"
"2055","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213190","115.4375","1064","238.8125","644.875"
"2056","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213191","206.1875","1248.6875","512.4375","1250.875"
"2057","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213200","325.0625","1605.25","258.0625","132.875"
"2058","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213201","318.875","1262.8125","429.625","2401.25"
"2059","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213210","578.9375","1790.5","114.5625","120.9375"
"2060","S1_PROBA","svmRadial0610","'2017-10-03","3213","3213220","1162.25","1174.3125","258.4375","2465.8125"
"2061","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215010","1971.75","549.25","62.875","203"
"2062","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215011","947.25","545.75","87.3125","194.25"
"2063","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215020","470.0625","433.8125","54.75","104"
"2064","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215031","392.5","502.125","36.375","29.875"
"2065","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215032","1489","774.5625","55.3125","210.625"
"2066","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215040","1176.875","910.5625","179.8125","112.6875"
"2067","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215050","202.25","88.875","11.75","6"
"2068","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215051","1061.6875","570.125","61.25","12.125"
"2069","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215060","3053.1875","322.625","18.5625","15.1875"
"2070","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215070","3505.875","205.625","22.6875","122.125"
"2071","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215071","1034.0625","1358.875","2.5","1853.625"
"2072","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215072","1238.875","110.3125","6.875","6.8125"
"2073","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215081","405.125","2058.3125","675.4375","1783.1875"
"2074","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215082","166.4375","2359.125","1427.5625","1362.125"
"2075","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215090","2058.3125","383.875","64.8125","1434.625"
"2076","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215100","1985.6875","420.0625","323.6875","1318.75"
"2077","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215111","1469.4375","841.75","31.3125","13.9375"
"2078","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215112","691.1875","548.125","45.5","19"
"2079","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215113","971.125","1090.9375","56.9375","69.1875"
"2080","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215120","2398.6875","908","48.75","68.3125"
"2081","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215130","379.625","2103.3125","2729.125","1854.3125"
"2082","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215140","2080.3125","610.8125","207.375","1468.4375"
"2083","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215150","765.6875","1324.75","155.5625","159.1875"
"2084","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215151","88","2779.875","431.5","38.25"
"2085","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215160","70.625","3194.5","1916.0625","77.1875"
"2086","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215161","165.8125","1630","2557.5","789.375"
"2087","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215170","67.75","4336.6875","291.6875","1.5625"
"2088","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215180","94.875","4639.3125","220.125","21.0625"
"2089","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215190","103.375","3490.5625","987","201.4375"
"2090","S1_PROBA","svmRadial0610","'2017-10-03","3215","3215200","187","1310.5","943.0625","511.125"
"2091","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212010","3746.25","313.5","165.875","36.3125"
"2092","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212011","6808","547.25","165.9375","96.875"
"2093","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212020","8192.125","792.375","613.0625","128.0625"
"2094","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212030","5052.5","288.125","506.6875","160.1875"
"2095","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212040","3429.3125","188","311.375","21"
"2096","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212041","5472.1875","787","507.5625","92.25"
"2097","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212050","3838.5625","126.625","527.6875","54"
"2098","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212060","1853","693.625","842.8125","106.625"
"2099","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212061","1259.3125","834.1875","1103.5625","367.0625"
"2100","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212070","2395.6875","134.3125","311.125","68.8125"
"2101","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212080","2071.875","158","161.375","13.5"
"2102","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212081","1881.9375","135.375","121.3125","14.25"
"2103","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212090","2814.0625","472.6875","173.5","1032"
"2104","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212100","1640.5","192.375","93.25","68.0625"
"2105","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212101","1837","185.4375","161.0625","38.9375"
"2106","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212110","3332.4375","81.5625","35.5625","88.9375"
"2107","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212120","3848.8125","271.5625","198.625","98.5"
"2108","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212130","2185.4375","157.75","94.1875","62.5"
"2109","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212140","978.1875","36","0.625","24.125"
"2110","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212150","1532.375","72.5","2.3125","27.6875"
"2111","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212160","1050.375","160.25","26.875","69.0625"
"2112","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212161","436.1875","215.4375","2","13.1875"
"2113","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212162","506.875","42.125","0.25","16.125"
"2114","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212170","2187.8125","114.3125","28.1875","50.875"
"2115","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212171","1657.625","210.3125","7.3125","19.6875"
"2116","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212180","4274","202","339","69.5625"
"2117","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212190","3744.1875","631.5625","197.875","1178.9375"
"2118","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212200","1740.6875","585.5625","36.8125","1341.75"
"2119","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212210","1735.3125","810.875","391.4375","3299.5625"
"2120","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212220","172.3125","609.75","1787.875","677.5"
"2121","S1_PROBA","svmRadial0610","'2017-10-15","3212","3212221","534.625","471.6875","188.0625","1216.5"
"2122","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213010","218.1875","322.5","67.1875","173.8125"
"2123","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213011","462.1875","389.3125","88.5","382.1875"
"2124","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213020","158.0625","163.5","41.9375","110.9375"
"2125","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213021","229.3125","386","44.3125","144.9375"
"2126","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213030","200.375","512.0625","144.25","259.9375"
"2127","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213031","179.625","262.3125","62.5","91.625"
"2128","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213040","287.375","381.125","97.625","310.5"
"2129","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213050","551.4375","805.0625","232","329.1875"
"2130","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213060","1258.5625","178.875","84","241.875"
"2131","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213070","547.8125","238","57.9375","301.5"
"2132","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213080","1270.4375","595.9375","174.25","227.4375"
"2133","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213081","151.875","149.625","58.9375","134.875"
"2134","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213090","1132.4375","244.875","104.25","151.6875"
"2135","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213100","3844.4375","992.75","228.9375","58.375"
"2136","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213110","5256.5625","1159.9375","379.75","30.75"
"2137","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213120","694.375","408.8125","39","109.1875"
"2138","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213130","1860.4375","544","62.1875","62.125"
"2139","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213140","2025.125","165.6875","125.125","192.625"
"2140","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213141","1887.6875","393.5625","216.1875","433.25"
"2141","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213150","4861.375","417.4375","161.5625","185"
"2142","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213160","2046.625","1034.1875","667.875","1588.125"
"2143","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213170","1894.1875","886.375","47.9375","1039.5625"
"2144","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213171","1552.125","1264.25","301.8125","2098.875"
"2145","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213180","5294.125","1802.5","171.8125","1247.375"
"2146","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213190","561.4375","214.25","798.625","487.4375"
"2147","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213191","629.125","645.4375","893.5","1049.375"
"2148","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213200","263.9375","512.625","1380.125","163.875"
"2149","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213201","438.8125","627.1875","1011","2334.75"
"2150","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213210","495.1875","673.375","1291.875","142.5625"
"2151","S1_PROBA","svmRadial0610","'2017-10-15","3213","3213220","1619.6875","1403.9375","145.3125","1889.625"
"2152","S1_PROBA","svmRadial0610","'2017-10-15","3215","3215010","1786.5625","759.0625","39.4375","195.25"
"2153","S1_PROBA","svmRadial0610","'2017-10-15","3215","3215011","769.625","713.125","110.75","173.8125"
