"","namefile","size","masking","sampling","source","method","Count.Train","Count.Test","NoOfCoef","preProc","model","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa"
"270","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0123.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,30,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1 + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.484126984126984,0.296240601503759,0.424528301886792,0.214910150558524
"271","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0124.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.380952380952381,0.14390243902439,0.39622641509434,0.158730158730159
"272","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0125.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,5,"noProc","Phase ~ d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM",0.349206349206349,0.112313937753721,0.30188679245283,0.0434146341463415
"273","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0126.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,5,"noProc","Phase ~ d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.361111111111111,0.0842568558853402,0.358490566037736,0.0822510822510822
"274","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0127.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,3,"noProc","Phase ~ VH_MAX + VH_MAX_1 + d_VH_MAX",0.448412698412698,0.252017937219731,0.452830188679245,0.260168471720818
"275","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0128.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,3,"noProc","Phase ~ VV_MAX + VV_MAX_1 + d_VV_MAX",0.412698412698413,0.167945743351776,0.339622641509434,0.065726517250063
"276","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0129.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,1,"noProc","Phase ~ d_VV_MAX",0.373015873015873,0.110157559503855,0.330188679245283,0.0492673067205659
"277","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0130.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,1,"noProc","Phase ~ d_VH_MAX",0.341269841269841,0.0514715885900867,0.339622641509434,0.0510295434198746
"278","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0131.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.424603174603175,0.209193611219322,0.415094339622642,0.197655963862776
"279","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0132.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,5,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM",0.44047619047619,0.241708993128174,0.39622641509434,0.181664656212304
"280","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0133.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,5,"noProc","Phase ~ VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.349206349206349,0.0638760532753466,0.339622641509434,0.0521205927439959
"281","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0134.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,30,"noProc","Phase ~ VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1 + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.484126984126984,0.296240601503759,0.424528301886792,0.214910150558524
"282","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0135.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.380952380952381,0.14390243902439,0.39622641509434,0.158730158730159
"283","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0136.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,5,"noProc","Phase ~ d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100",0.349206349206349,0.112313937753721,0.30188679245283,0.0434146341463415
"284","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0137.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,5,"noProc","Phase ~ d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.361111111111111,0.0842568558853402,0.358490566037736,0.0822510822510822
"285","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0138.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,3,"noProc","Phase ~ VH_MAX + VH_MAX_1 + d_VH_MAX100",0.448412698412698,0.252017937219731,0.452830188679245,0.260168471720818
"286","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0139.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,3,"noProc","Phase ~ VV_MAX + VV_MAX_1 + d_VV_MAX100",0.412698412698413,0.167945743351776,0.339622641509434,0.065726517250063
"287","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0140.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,1,"noProc","Phase ~ d_VV_MAX100",0.373015873015873,0.110157559503855,0.330188679245283,0.0492673067205659
"288","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0141.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,1,"noProc","Phase ~ d_VH_MAX100",0.341269841269841,0.0514715885900867,0.339622641509434,0.0510295434198746
"289","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0142.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,3,"noProc","Phase ~ VH_MIN + VH_MIN_1 + d_VH_MIN",0.456349206349206,0.256380985202576,0.424528301886792,0.21194393662401
"290","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0143.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,2,"noProc","Phase ~ VH_MIN + VH_MIN_1",0.46031746031746,0.257555078962761,0.424528301886792,0.207986281234689
"291","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0144.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07",0.896825396825397,0.860672819291456,0.858490566037736,0.807808533784601
"292","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0145.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A",0.904761904761905,0.870887859445381,0.886792452830189,0.845967546621458
"293","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0146.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,11,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MEAN",0.892857142857143,0.854817027632562,0.858490566037736,0.808179515019906
"294","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0147.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,11,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MINIMUM_30m",0.892857142857143,0.854730234643551,0.89622641509434,0.859110681488642
